Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The views of U.S. medical school deans toward academic primary care.","/pubmed/15504779","Friedman RH, Wahi-Gururaj S, Alpert J, Bauchner H, Culpepper L, Heeren T, Singer A.","Acad Med. 2004 Nov;79(11):1095-102.","Acad Med.  2004","PubMed","citation","PMID:15504779","pubmed","15504779","create date:2004/10/27 | first author:Friedman RH",
"Sleep-disordered breathing symptoms are associated with poorer cognitive function in 5-year-old children.","/pubmed/15480367","Gottlieb DJ, Chase C, Vezina RM, Heeren TC, Corwin MJ, Auerbach SH, Weese-Mayer DE, Lesko SM.","J Pediatr. 2004 Oct;145(4):458-64.","J Pediatr.  2004","PubMed","citation","PMID:15480367","pubmed","15480367","create date:2004/10/14 | first author:Gottlieb DJ",
"Changing patterns of sun protection between the first and second summers for very young children.","/pubmed/15313807","Benjes LS, Brooks DR, Zhang Z, Livstone L, Sayers L, Powers C, Miller DR, Heeren T, Geller AC.","Arch Dermatol. 2004 Aug;140(8):925-30.","Arch Dermatol.  2004","PubMed","citation","PMID:15313807","pubmed","15313807","create date:2004/08/18 | first author:Benjes LS",
"Screening flexible sigmoidoscopy using an upper endoscope is better tolerated by women.","/pubmed/15180728","Farraye FA, Horton K, Hersey H, Trnka Y, Heeren T, Provenzale D.","Am J Gastroenterol. 2004 Jun;99(6):1074-80.","Am J Gastroenterol.  2004","PubMed","citation","PMID:15180728","pubmed","15180728","create date:2004/06/08 | first author:Farraye FA",
"Hair testing and self-report of cocaine use by heroin users.","/pubmed/15078233","Tassiopoulos K, Bernstein J, Heeren T, Levenson S, Hingson R, Bernstein E.","Addiction. 2004 May;99(5):590-7.","Addiction.  2004","PubMed","citation","PMID:15078233","pubmed","15078233","create date:2004/04/14 | first author:Tassiopoulos K",
"A national survey of flexible sigmoidoscopy training in primary care graduate and postgraduate education programs.","/pubmed/15128345","Lal SK, Barrison A, Heeren T, Schroy PC 3rd.","Am J Gastroenterol. 2004 May;99(5):830-6.","Am J Gastroenterol.  2004","PubMed","citation","PMID:15128345","pubmed","15128345","create date:2004/05/07 | first author:Lal SK",
"Health-related quality of life of patients with HIV disease: impact of hepatitis C coinfection.","/pubmed/14765352","Fleming CA, Christiansen D, Nunes D, Heeren T, Thornton D, Horsburgh CR Jr, Koziel MJ, Graham C, Craven DE.","Clin Infect Dis. 2004 Feb 15;38(4):572-8.","Clin Infect Dis.  2004","PubMed","citation","PMID:14765352","pubmed","14765352","create date:2004/02/07 | first author:Fleming CA",
"Symptoms of sleep-disordered breathing in 5-year-old children are associated with sleepiness and problem behaviors.","/pubmed/14523179","Gottlieb DJ, Vezina RM, Chase C, Lesko SM, Heeren TC, Weese-Mayer DE, Auerbach SH, Corwin MJ.","Pediatrics. 2003 Oct;112(4):870-7.","Pediatrics.  2003","PubMed","citation","PMID:14523179","pubmed","14523179","create date:2003/10/03 | first author:Gottlieb DJ",
"Colorectal cancer screening and familial risk: a survey of internal medicine residents' knowledge and practice patterns.","/pubmed/12818289","Barrison AF, Smith C, Oviedo J, Heeren T, Schroy PC 3rd.","Am J Gastroenterol. 2003 Jun;98(6):1410-6.","Am J Gastroenterol.  2003","PubMed","citation","PMID:12818289","pubmed","12818289","create date:2003/06/24 | first author:Barrison AF",
"The reliability of passively collected AIDS surveillance data in Massachusetts.","/pubmed/12559668","Gallagher KM, Jara M, Demaria A Jr, Seage GR, Heeren T.","Ann Epidemiol. 2003 Feb;13(2):100-4.","Ann Epidemiol.  2003","PubMed","citation","PMID:12559668","pubmed","12559668","create date:2003/02/01 | first author:Gallagher KM",
"Age of first intoxication, heavy drinking, driving after drinking and risk of unintentional injury among U.S. college students.","/pubmed/12608480","Hingson R, Heeren T, Zakocs R, Winter M, Wechsler H.","J Stud Alcohol. 2003 Jan;64(1):23-31.","J Stud Alcohol.  2003","PubMed","citation","PMID:12608480","pubmed","12608480","create date:2003/03/01 | first author:Hingson R",
"Secular changes in sleep position during infancy: 1995-1998.","/pubmed/12509554","Corwin MJ, Lesko SM, Heeren T, Vezina RM, Hunt CE, Mandell F, McClain M, Mitchell AA.","Pediatrics. 2003 Jan;111(1):52-60.","Pediatrics.  2003","PubMed","citation","PMID:12509554","pubmed","12509554","create date:2003/01/02 | first author:Corwin MJ",
"Early age of first drunkenness as a factor in college students' unplanned and unprotected sex attributable to drinking.","/pubmed/12509551","Hingson R, Heeren T, Winter MR, Wechsler H.","Pediatrics. 2003 Jan;111(1):34-41.","Pediatrics.  2003","PubMed","citation","PMID:12509551","pubmed","12509551","create date:2003/01/02 | first author:Hingson R",
"Level of prenatal cocaine exposure and scores on the Bayley Scales of Infant Development: modifying effects of caregiver, early intervention, and birth weight.","/pubmed/12456912","Frank DA, Jacobs RR, Beeghly M, Augustyn M, Bellinger D, Cabral H, Heeren T.","Pediatrics. 2002 Dec;110(6):1143-52.","Pediatrics.  2002","PubMed","citation","PMID:12456912 | PMCID:PMC2366173","pubmed","12456912","create date:2002/11/29 | first author:Frank DA",
"Is one selective serotonin reuptake inhibitor better than another?","/pubmed/11960527","Culpepper L, Heeren T.","JAMA. 2002 Apr 17;287(15):1936; author reply 1937-8. No abstract available. ","JAMA.  2002","PubMed","citation","PMID:11960527","pubmed","11960527","create date:2002/04/19 | first author:Culpepper L",
"Magnitude of alcohol-related mortality and morbidity among U.S. college students ages 18-24.","/pubmed/12033690","Hingson RW, Heeren T, Zakocs RC, Kopstein A, Wechsler H.","J Stud Alcohol. 2002 Mar;63(2):136-44.","J Stud Alcohol.  2002","PubMed","citation","PMID:12033690","pubmed","12033690","create date:2002/05/30 | first author:Hingson RW",
"Communication in health professional-lay encounters: how often does each party know what the other wants to discuss?","/pubmed/11654229","Wertz DC, Sorenson JR, Heeren TC.","Inf Behav. 1987;2:329-42. No abstract available. ","Inf Behav.  1987","PubMed","citation","PMID:11654229","pubmed","11654229","create date:1987/01/01 | first author:Wertz DC",
